track_name,mbz_id,fname,instrument,center,backtrack,f_score,iterations,time,max_size,wait,delta,pre_max,post_max,pre_avg,post_avg
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8909456740442655,115,03-08-23_11-22-51,5,15,0.021593180298805255,14,22,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8571428571428571,115,03-08-23_11-22-43,5,15,0.021593180298805255,14,22,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.758876523582406,115,03-08-23_11-22-46,5,15,0.021593180298805255,14,22,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7922535211267606,115,03-08-23_11-22-40,5,15,0.021593180298805255,14,22,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8722466960352423,115,03-08-23_11-22-31,5,15,0.021593180298805255,14,22,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7473118279569891,115,03-08-23_11-22-50,5,15,0.021593180298805255,14,22,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8476702508960574,115,03-08-23_11-22-51,5,15,0.021593180298805255,14,22,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7681307456588355,115,03-08-23_11-22-39,5,15,0.021593180298805255,14,22,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8808777429467084,115,03-08-23_11-22-43,5,15,0.021593180298805255,14,22,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8166666666666668,116,03-08-23_11-23-48,5,15,0.021593180298805255,14,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8902340597255851,116,03-08-23_11-23-49,5,15,0.021593180298805255,14,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8589511754068717,116,03-08-23_11-23-41,5,15,0.021593180298805255,14,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.757883484767504,116,03-08-23_11-23-45,5,15,0.021593180298805255,14,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7915194346289751,116,03-08-23_11-23-32,5,15,0.021593180298805255,14,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.88,116,03-08-23_11-23-19,5,15,0.021593180298805255,14,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.746268656716418,116,03-08-23_11-23-48,5,15,0.021593180298805255,14,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8478847884788479,116,03-08-23_11-23-50,5,15,0.021593180298805255,14,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,116,03-08-23_11-23-33,5,15,0.021593180298805255,14,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8836477987421384,116,03-08-23_11-23-41,5,15,0.021593180298805255,14,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8118343195266272,117,03-08-23_11-24-14,5,15,0.021593180298805255,14,23,35,8
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8889786031489705,117,03-08-23_11-24-17,5,15,0.021593180298805255,14,23,35,8
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8597122302158273,117,03-08-23_11-24-09,5,15,0.021593180298805255,14,23,35,8
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7579957356076759,117,03-08-23_11-24-13,5,15,0.021593180298805255,14,23,35,8
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7887323943661971,117,03-08-23_11-24-04,5,15,0.021593180298805255,14,23,35,8
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8761061946902654,117,03-08-23_11-23-59,5,15,0.021593180298805255,14,23,35,8
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7457168620378719,117,03-08-23_11-24-14,5,15,0.021593180298805255,14,23,35,8
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8456014362657092,117,03-08-23_11-24-17,5,15,0.021593180298805255,14,23,35,8
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7701863354037267,117,03-08-23_11-24-04,5,15,0.021593180298805255,14,23,35,8
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8805031446540881,117,03-08-23_11-24-09,5,15,0.021593180298805255,14,23,35,8
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8156490812092471,118,03-08-23_11-24-47,5,15,0.021593180298805255,14,23,35,2
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8898749495764421,118,03-08-23_11-24-49,5,15,0.021593180298805255,14,23,35,2
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.860234445446348,118,03-08-23_11-24-41,5,15,0.021593180298805255,14,23,35,2
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.757883484767504,118,03-08-23_11-24-45,5,15,0.021593180298805255,14,23,35,2
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.788091068301226,118,03-08-23_11-24-35,5,15,0.021593180298805255,14,23,35,2
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.88,118,03-08-23_11-24-29,5,15,0.021593180298805255,14,23,35,2
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7466063348416289,118,03-08-23_11-24-48,5,15,0.021593180298805255,14,23,35,2
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8461193360251233,118,03-08-23_11-24-50,5,15,0.021593180298805255,14,23,35,2
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7676348547717843,118,03-08-23_11-24-34,5,15,0.021593180298805255,14,23,35,2
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8808777429467084,118,03-08-23_11-24-42,5,15,0.021593180298805255,14,23,35,2
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8166666666666668,119,03-08-23_11-25-20,5,15,0.021593180298805255,14,23,35,3
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8902340597255851,119,03-08-23_11-25-23,5,15,0.021593180298805255,14,23,35,3
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8589511754068717,119,03-08-23_11-25-15,5,15,0.021593180298805255,14,23,35,3
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.759100642398287,119,03-08-23_11-25-19,5,15,0.021593180298805255,14,23,35,3
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7887323943661971,119,03-08-23_11-25-11,5,15,0.021593180298805255,14,23,35,3
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8819599109131403,119,03-08-23_11-25-01,5,15,0.021593180298805255,14,23,35,3
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7460389316432775,119,03-08-23_11-25-21,5,15,0.021593180298805255,14,23,35,3
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8476404494382022,119,03-08-23_11-25-24,5,15,0.021593180298805255,14,23,35,3
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,119,03-08-23_11-25-08,5,15,0.021593180298805255,14,23,35,3
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8822605965463107,119,03-08-23_11-25-15,5,15,0.021593180298805255,14,23,35,3
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8154302670623145,120,03-08-23_11-25-56,5,15,0.021593180298805255,14,23,35,6
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8902340597255851,120,03-08-23_11-25-58,5,15,0.021593180298805255,14,23,35,6
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8592057761732851,120,03-08-23_11-25-49,5,15,0.021593180298805255,14,23,35,6
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7585470085470085,120,03-08-23_11-25-54,5,15,0.021593180298805255,14,23,35,6
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7915194346289751,120,03-08-23_11-25-46,5,15,0.021593180298805255,14,23,35,6
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8780487804878049,120,03-08-23_11-25-34,5,15,0.021593180298805255,14,23,35,6
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7459312839059674,120,03-08-23_11-25-57,5,15,0.021593180298805255,14,23,35,6
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8468792096991469,120,03-08-23_11-25-59,5,15,0.021593180298805255,14,23,35,6
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,120,03-08-23_11-25-42,5,15,0.021593180298805255,14,23,35,6
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8818897637795275,120,03-08-23_11-25-50,5,15,0.021593180298805255,14,23,35,6
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8161808447352766,121,03-08-23_11-26-25,5,15,0.021593180298805255,14,23,35,4
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8898749495764421,121,03-08-23_11-26-28,5,15,0.021593180298805255,14,23,35,4
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8599819331526648,121,03-08-23_11-26-19,5,15,0.021593180298805255,14,23,35,4
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7586944890315677,121,03-08-23_11-26-24,5,15,0.021593180298805255,14,23,35,4
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7893805309734514,121,03-08-23_11-26-16,5,15,0.021593180298805255,14,23,35,4
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8819599109131403,121,03-08-23_11-26-10,5,15,0.021593180298805255,14,23,35,4
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.746268656716418,121,03-08-23_11-26-26,5,15,0.021593180298805255,14,23,35,4
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8478847884788479,121,03-08-23_11-26-28,5,15,0.021593180298805255,14,23,35,4
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,121,03-08-23_11-26-16,5,15,0.021593180298805255,14,23,35,4
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8818897637795275,121,03-08-23_11-26-20,5,15,0.021593180298805255,14,23,35,4
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8166666666666668,122,03-08-23_11-26-55,5,15,0.021593180298805255,14,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8902340597255851,122,03-08-23_11-26-59,5,15,0.021593180298805255,14,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8589511754068717,122,03-08-23_11-26-50,5,15,0.021593180298805255,14,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.757883484767504,122,03-08-23_11-26-54,5,15,0.021593180298805255,14,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7915194346289751,122,03-08-23_11-26-47,5,15,0.021593180298805255,14,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.88,122,03-08-23_11-26-40,5,15,0.021593180298805255,14,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.746268656716418,122,03-08-23_11-26-58,5,15,0.021593180298805255,14,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8478847884788479,122,03-08-23_11-26-59,5,15,0.021593180298805255,14,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,122,03-08-23_11-26-46,5,15,0.021593180298805255,14,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8836477987421384,122,03-08-23_11-26-51,5,15,0.021593180298805255,14,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8166666666666668,123,03-08-23_11-27-24,5,15,0.021593180298805255,14,23,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8902340597255851,123,03-08-23_11-27-26,5,15,0.021593180298805255,14,23,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8589511754068717,123,03-08-23_11-27-18,5,15,0.021593180298805255,14,23,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.757883484767504,123,03-08-23_11-27-22,5,15,0.021593180298805255,14,23,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7915194346289751,123,03-08-23_11-27-16,5,15,0.021593180298805255,14,23,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.88,123,03-08-23_11-27-10,5,15,0.021593180298805255,14,23,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.746268656716418,123,03-08-23_11-27-24,5,15,0.021593180298805255,14,23,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8478847884788479,123,03-08-23_11-27-27,5,15,0.021593180298805255,14,23,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,123,03-08-23_11-27-15,5,15,0.021593180298805255,14,23,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8836477987421384,123,03-08-23_11-27-19,5,15,0.021593180298805255,14,23,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8161808447352766,124,03-08-23_11-27-58,5,15,0.021593180298805255,14,23,35,4
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8898749495764421,124,03-08-23_11-28-00,5,15,0.021593180298805255,14,23,35,4
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8599819331526648,124,03-08-23_11-27-52,5,15,0.021593180298805255,14,23,35,4
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7586944890315677,124,03-08-23_11-27-55,5,15,0.021593180298805255,14,23,35,4
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7893805309734514,124,03-08-23_11-27-46,5,15,0.021593180298805255,14,23,35,4
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8819599109131403,124,03-08-23_11-27-40,5,15,0.021593180298805255,14,23,35,4
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.746268656716418,124,03-08-23_11-27-59,5,15,0.021593180298805255,14,23,35,4
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8478847884788479,124,03-08-23_11-28-01,5,15,0.021593180298805255,14,23,35,4
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7689119170984456,124,03-08-23_11-27-46,5,15,0.021593180298805255,14,23,35,4
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8818897637795275,124,03-08-23_11-27-53,5,15,0.021593180298805255,14,23,35,4
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8285887341005451,125,03-08-23_11-28-26,5,15,0.021593180298805255,14,23,47,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8662790697674417,125,03-08-23_11-28-28,5,15,0.021593180298805255,14,23,47,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8629629629629629,125,03-08-23_11-28-20,5,15,0.021593180298805255,14,23,47,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.765151515151515,125,03-08-23_11-28-23,5,15,0.021593180298805255,14,23,47,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7714285714285714,125,03-08-23_11-28-16,5,15,0.021593180298805255,14,23,47,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8863636363636365,125,03-08-23_11-28-11,5,15,0.021593180298805255,14,23,47,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.752183908045977,125,03-08-23_11-28-27,5,15,0.021593180298805255,14,23,47,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8493150684931506,125,03-08-23_11-28-28,5,15,0.021593180298805255,14,23,47,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7766179540709811,125,03-08-23_11-28-16,5,15,0.021593180298805255,14,23,47,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8791208791208791,125,03-08-23_11-28-20,5,15,0.021593180298805255,14,23,47,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8231631382316315,126,03-08-23_11-28-54,5,15,0.021593180298805255,14,33,35,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.8515358361774743,126,03-08-23_11-28-55,5,15,0.021593180298805255,14,33,35,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.8322147651006712,126,03-08-23_11-28-48,5,15,0.021593180298805255,14,33,35,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7446189645142525,126,03-08-23_11-28-52,5,15,0.021593180298805255,14,33,35,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,True,False,0.7822878228782287,126,03-08-23_11-28-44,5,15,0.021593180298805255,14,33,35,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,True,False,0.8741092636579572,126,03-08-23_11-28-39,5,15,0.021593180298805255,14,33,35,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,True,False,0.7134972403411942,126,03-08-23_11-28-54,5,15,0.021593180298805255,14,33,35,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,True,False,0.8427073403241183,126,03-08-23_11-28-56,5,15,0.021593180298805255,14,33,35,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,True,False,0.7110582639714625,126,03-08-23_11-28-43,5,15,0.021593180298805255,14,33,35,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,True,False,0.8814102564102564,126,03-08-23_11-28-48,5,15,0.021593180298805255,14,33,35,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,True,False,0.8050171037628279,127,03-08-23_11-29-21,5,15,0.021593180298805255,14,13,47,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,True,False,0.838734869191722,127,03-08-23_11-29-23,5,15,0.021593180298805255,14,13,47,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,True,False,0.831191088260497,127,03-08-23_11-29-16,5,15,0.021593180298805255,14,13,47,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,True,False,0.7550122249388753,127,03-08-23_11-29-19,5,15,0.021593180298805255,14,13,47,5
