track_name,mbz_id,fname,instrument,center,backtrack,f_score,iterations,time,max_size,wait,delta,pre_max,post_max,pre_avg,post_avg
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,True,False,0.907051282051282,5,03-08-23_20-03-42,5,14,0.05,16,5,5,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,True,False,0.7526132404181185,5,03-08-23_20-03-36,5,14,0.05,16,5,5,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,True,False,0.6354334948842219,5,03-08-23_20-03-53,5,14,0.05,16,5,5,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,True,False,0.7974867085548575,5,03-08-23_20-03-56,5,14,0.05,16,5,5,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,True,False,0.36569579288025894,5,03-08-23_20-03-42,5,14,0.05,16,5,5,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,True,False,0.8262773722627736,5,03-08-23_20-03-47,5,14,0.05,16,5,5,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,True,False,0.5945378151260504,6,03-08-23_20-04-24,5,19,0.05,20,5,5,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,True,False,0.5789883268482491,6,03-08-23_20-04-27,5,19,0.05,20,5,5,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,True,False,0.8321513002364067,6,03-08-23_20-04-19,5,19,0.05,20,5,5,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,True,False,0.775,6,03-08-23_20-04-24,5,19,0.05,20,5,5,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,True,False,0.9085072231139647,6,03-08-23_20-04-15,5,19,0.05,20,5,5,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,True,False,0.7526132404181185,6,03-08-23_20-04-10,5,19,0.05,20,5,5,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,True,False,0.6354334948842219,6,03-08-23_20-04-25,5,19,0.05,20,5,5,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,True,False,0.7955426356589147,6,03-08-23_20-04-28,5,19,0.05,20,5,5,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,True,False,0.36569579288025894,6,03-08-23_20-04-14,5,19,0.05,20,5,5,5
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,True,False,0.8262773722627736,6,03-08-23_20-04-20,5,19,0.05,20,5,5,5
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,True,False,0.5945378151260504,7,03-08-23_20-04-52,5,20,0.05,27,5,5,5
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,True,False,0.5789883268482491,7,03-08-23_20-04-55,5,20,0.05,27,5,5,5
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,True,False,0.8307692307692308,7,03-08-23_20-04-47,5,20,0.05,27,5,5,5
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,True,False,0.7693324520819563,7,03-08-23_20-04-50,5,20,0.05,27,5,5,5
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,True,False,0.901453957996769,7,03-08-23_20-04-43,5,20,0.05,27,5,5,5
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,True,False,0.7526132404181185,7,03-08-23_20-04-38,5,20,0.05,27,5,5,5
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,True,False,0.6332254584681769,7,03-08-23_20-04-52,5,20,0.05,27,5,5,5
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,True,False,0.7884709330727894,7,03-08-23_20-04-55,5,20,0.05,27,5,5,5
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,True,False,0.36569579288025894,7,03-08-23_20-04-43,5,20,0.05,27,5,5,5
